Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Theta_9,Theta_10,Theta_11,Theta_12,Theta_13,Theta_14,Theta_15,Theta_16,Theta_17,Theta_18,Theta_19,Theta_20,Label
1.1249695707339833,-2.0936974501301004,0.8675794775062722,5.484359615233504,-1.056014628195229,2.3423256010670483,5.52898614944883,-11.637917622399016,1.4301727436187794,-4.082947403583829,-1.336269636551354,-3.6778880740375515,1.6259779600063986,4.745166591931762,5.727269447191729,-6.663204023410303,0.3921281254876826,3.083484211647852,-5.166344250111175,2.2458671805591037,3
1.2260795503627548,0.589228284886637,-3.856375329240597,-2.9913822436695168,-6.115654782398377,-1.898700944389137,5.807862567255947,3.601747016185916,1.0742732974201217,-6.309732511232147,0.10321625976591761,-2.6704363675495806,-0.7122010248506275,5.570002225143416,2.0772080217925546,-2.4208218010427673,-1.6840937293474054,5.6790105175982895,-2.3336175075502408,6.710426039852921,0
-5.0445508288788234,1.5548402404262571,-1.773354034607472,-3.7372304220603905,-5.768526659407065,2.1265129278771164,5.668455509748824,2.4046001798272743,1.2919976261260564,14.235944095246182,0.05139196897484001,-3.4038887319863065,-0.26064884989492215,-5.229857825873322,6.529996228718695,-4.022803305963804,-0.44709659786565714,4.236722625072288,3.7356734647603735,-6.083205530307289,3
3.175564903089857,7.186705886302617e-05,-2.007303899675303,2.1748286695939147,-4.917240299273625,-4.460283852455419,-5.720443003451773,-2.5272432910372244,-1.7478845946618555,6.32717727508463,0.6080926239670689,-4.825072679512866,0.09743628697865848,-4.3104851063492635,-3.832306922981515,-5.350659009941344,1.9279491802420827,-7.80458682811288,-3.3500309201365717,-4.488486395062323,4
-3.5738156117931585,2.7431128724637457,0.18867044750999853,-4.523587632503962,-1.5653373024157236,6.127773645611482,-6.05431448548933,-4.8851129143114616,0.9390291574991455,3.1435492793261153,0.05135875880268002,-1.1964393473985364,-0.8170954586402323,5.00747748443979,4.688337753654694,-4.913350185259258,0.6209975658727354,1.4643701553684436,-4.697105118889791,-1.7727623808062765,2
-7.961425804817675,0.07610241646858744,0.962591982845802,-3.105006135457958,-2.5219950970881264,-4.977251325274115,4.930306471826732,6.928805152890687,0.5125995112727985,5.228738430537029,0.71373521966136,7.41229459339947,0.3279703904722328,-8.188694155476627,-1.591673423996744,-3.860909164111737,-0.7531115801973117,-9.33362480961653,-0.1973726313820121,4.821058642604809,2
-6.271738721361012,-0.9319911252835396,0.3548181181783934,-4.234822502109008,3.4168694207018167,-1.4503700286453047,4.851444963786607,7.444512395498542,0.5903622081149456,-3.541104150839921,-0.31556769253452216,2.4765404757122473,0.9465485277167823,2.7869680734996787,7.992955405225792,2.9396902859888003,0.34508618601508256,1.8177875285852192,-2.1938289638143686,-0.5497812431024403,2
-1.2903151033544167,-1.4569375455207298,0.27004961344519623,-5.334359188776275,-6.014222161918473,3.6912224139490206,-7.552797396551412,9.750513686534205,1.3986246105594142,-1.4192119659570168,0.5497512216450848,5.811095141707014,0.16261562358226733,2.5681789197369067,5.0621515129135854,-2.7371502592627115,-0.250854661227695,4.191155561208123,2.7800364030857843,-1.4087628158480472,1
-3.6460993409699727,0.7025030190633578,-0.6511762938917753,3.332070920300677,3.199200623532205,5.051025658641207,-5.943376660821976,-26.114544430992336,0.24224423248964974,3.288061291297937,0.4732152090075886,-2.70622329670197,1.1021953187712001,-5.7438742090209365,-2.4384636316374113,-4.703737684857862,-1.8878622372223484,5.432628027317875,0.326078008233726,4.02844558741026,1
-4.278051771297774,0.6771499741332931,2.484144080745336,4.505430346575084,3.4768753349876604,-4.093011973226626,-3.2889939931612817,-7.588679248235523,1.1924774025075715,1.0728070302914776,1.041107816524563,-4.59875372441796,0.6530079383099038,-3.4057874026439237,-1.674950894166034,3.528643973006677,0.20400038107769147,5.60976010152365,5.554096441577954,-3.7873510453072194,4
4.404430006766894,0.44726655825106904,-2.4857949122861833,2.3681440973110854,-2.003286910220166,-5.254042851912182,-1.7660591450889767,-0.5718409370786177,-0.5855215618957392,8.710940845185947,-1.8399922494136325,-6.2572586171870945,-0.2660636557620032,-4.571510151702786,-7.245379624044906,-3.037630234170556,0.8551890533928274,-6.925672874070931,-3.059416724360612,-8.428885825810976,4
3.137971984415135,-0.32447515749642497,0.637931960055289,1.791871084703046,-8.374334777688148,-5.0127793814609385,-3.0983861086263516,-0.8080218925901189,-1.5565369342016249,14.121753381560822,0.5185128336026553,-9.940632568891449,0.41092099388177106,-3.8447468592854617,-4.260017236549881,-7.837314776483525,-0.5852905313163699,-6.6859284053059085,-1.5747904896308778,-8.632008917144969,4
-6.030866937813045,0.8773622092064753,1.1891727831050025,-3.332516725957631,-2.857576132947986,2.5524902169604813,0.32204195610632524,4.617380378755372,-1.4122586274178004,6.422939799953451,-0.13170025385990994,0.6775311552859806,-0.5914882570709169,3.214216998666808,4.488789096735525,-5.44210737905226,2.3608821718129667,7.620729106770655,5.68690805028863,-3.7582155011405747,1
-3.0213205384785193,0.1802847729902364,-0.06086837742020141,-3.5239320430230143,-1.4025791088733182,5.189116955481168,1.0060391479402622,-0.2555123625135274,0.24126737526553343,9.025295530888142,-0.13841785233997445,2.8096410565535748,-0.9117978816606773,-0.15587168438652466,-3.367197452917589,-2.5316913518037665,0.402164556572795,-6.639280987174054,2.4785942716362928,6.726447307967474,1
5.1439690550166075,-0.45490066810513335,-2.327599232930349,-5.613208158349528,-1.2286022253338444,2.4747290284519994,-2.5728840189514233,7.4545444531714775,0.7704804366875033,-14.592490786663419,-1.1630991850510541,3.3182584732547795,-2.0675233201984087,6.350482158653971,7.535668587737257,4.174387066319911,-0.6189775684070953,7.300814838889771,-1.2028115984399284,7.032971222579343,0
-3.3447782764959837,-1.0824410437804357,0.8802632056007167,-4.536759774148078,-3.4278231411979436,3.825558877846692,-4.111752282665931,5.519938209801303,-0.0795670489861375,3.670752130955803,-1.6880218445968753,3.5390703707589006,0.2404627448017032,1.2887418050877293,3.285275306094363,-2.3212781961590934,1.914904504978405,-3.4966080585142825,-4.113782645702045,-4.744625440769461,0
5.162766936988861,-0.1699791862109306,0.7148166884800725,5.755765999346591,1.9490399600862314,-5.199330005241365,-3.997981760104301,-9.24755846576374,-1.8581250137335916,-12.88137861980451,0.5042572444841515,-0.12785485068455404,-0.3151920599234445,-4.556520773658125,-9.28939165308914,4.181804937506216,-0.7068534015143436,3.0817754881766124,-5.314262558195888,-0.2737570673594618,3
-2.723920272610246,-0.4326944606082731,-1.3883045083134937,-4.319571110954652,-1.302448246825453,9.268039142151,5.870566969962065,5.161754695058922,-0.5206890955191443,17.998807666960147,0.6951645831510663,2.361128568625787,0.015353451755977077,4.5759211423613335,0.991340109997175,-9.848448057570607,0.8804711054283936,0.2519384029525247,9.99767866243782,1.2521370693918272,1
-0.6439826420891297,0.16509955149322578,-0.09138126042794319,2.96456073251683,5.740531781957415,3.4738614830358463,-3.1279532405960544,-20.12254305499952,0.8804813009141136,6.267496399897709,1.9546625434624896,-6.167545548599749,-1.2444360477486953,-0.004764893454400454,-3.1956101959741723,-5.611671407650341,0.031417473466550466,5.489894826156246,3.5707528830383537,2.521390570309701,1
3.7459539883860855,0.9751071432888088,-0.19845643954403597,4.85294564214699,5.169974235659852,-4.843600356144578,-3.548654848338119,-2.3571313034827828,-1.8290944139212169,-14.627370612414666,-2.741489429477377,5.72182010271892,0.388214991591073,-4.680643684517371,-2.8223446249067936,2.7778191263928753,-1.6792080900537842,5.816326012907089,-2.8506484990369616,-4.074324762618232,3
1.9494478349477267,-0.20565191185338647,-0.2761320864811651,2.9512985022998355,3.3150195953929398,-5.775928564847431,-6.035949914286984,1.2545573711686298,-1.088627720673625,-6.683564853219448,-0.7334620911689643,3.2815975478584067,-0.8899625565571414,-0.18819891092451257,3.135766525974554,-5.383943392000697,0.1210338785027424,-4.288574176028534,-4.573194727746815,-3.7494280217329226,0
-4.094693770444874,1.4337500342142357,1.180317839177625,-2.1198238265586,-3.693252409511829,5.764838940491051,-3.1084319757307246,5.69441599564244,-1.2480105888936601,7.941252328619801,0.6121619263953538,3.5274874977088575,1.2031973581423765,3.5320476935938947,4.642700652104189,-4.843145411353457,0.49979173049695996,-6.856074522607288,-2.264394483674656,-5.78678059982429,0
-2.4618187704930925,0.18056093819747002,-0.553646484550792,-2.2959475061126695,-2.0549610789074526,5.192482833078579,2.4433470261997163,0.6997961359089541,0.3132239910065639,5.69308130594786,-0.2329550134485338,4.272780154036835,-0.0570799031958977,0.513444998370499,-4.1846620043180165,-2.15502844885147,-0.22112822791412187,-3.5980626271082468,2.76844647858609,6.254450959880915,1
6.5693589408141255,-0.18240870073591886,1.252275477530615,1.7444307875294833,2.4351617896818967,-3.9914642438949355,3.513863991764458,0.96602648316351,0.2545406463995396,4.21545668684728,0.1757536516880854,-4.866704517847734,-1.2934505227298703,-3.985772261769599,-3.039547757627439,3.271377075271886,1.3353453567370426,-5.260134188820496,4.179015158508872,3.0989285031895273,1
2.661841865964883,-0.07011414407803107,0.8017851843284858,1.437929960343041,-1.7641847010193965,5.996175803606225,1.4553416797650596,-11.729053336736824,-1.0063080055930869,-2.103139048121295,0.8541996486128164,-3.587707180784027,-0.23145221498765425,4.841164591802991,2.9802484287385056,-4.9151651614677325,-0.1614471331698672,3.211102516372993,-5.8543272357450675,2.671381081935648,3
-3.2123839154869986,0.2739357369313382,1.3057765782875206,3.8724502581833287,2.297269884524236,-2.9383662542603233,-2.7821354624074868,-2.449236393682689,1.008991476931648,3.977904769049059,-0.2024431741833357,-2.6178040028325262,-1.1275042470864962,-3.062850523080521,-5.580375271113571,5.103345103600368,-0.24105421459396426,0.2652001599817506,6.731742650101909,-2.8655232373888193,4
-3.4979988864318434,1.2739467294749474,-0.1340487665021912,-8.582764607898369,2.1195814057283293,4.255796492507725,8.579725565186138,9.026302666198632,0.0944272243535302,7.413977243726605,-2.002142724832433,4.982919913869875,-0.45933512405256655,-3.346058343996183,2.012105872363329,2.6256921243677906,-0.6147406161178844,-5.697008071510769,-6.770293162455317,-3.8632992107959327,2
1.0183445490170806,-0.7376262652708545,0.1948388189855969,6.55917017862601,0.8038246322632348,-6.9223090893148775,-2.198805220988337,-5.916091289252891,-0.6970789128006968,-3.5726752898096126,-0.36146432916346183,-7.251058045010714,-0.3794792560117442,0.47864069307412205,3.9338456240959307,-1.8419089865920175,-0.07232900130230689,2.7272463513059857,-0.5138659837665824,-4.653078263053072,1
3.2212994310417256,-1.4428537540673354,1.5681996905274862,-1.8918247390482428,-2.8494441247400886,-3.0657082985271913,1.9543752575908422,1.8006152415385461,0.34822110414416885,-10.241348570230896,-1.5477064012411874,-0.9014951346501405,0.34963054166962754,6.154245657667408,2.9949473811322673,-5.627969065892429,-0.7203688548966539,4.319311580466735,-7.5693489123536315,2.622582232256426,0
-3.9004904938032245,-0.5199418374222072,-2.3669689575063617,-0.3628981606981445,-4.577150436763253,4.458590221976282,-4.296766637921946,6.8752487271657685,0.07619242144872226,0.8350238638558719,1.2284664904235425,5.607267019792211,-1.4738408968097159,3.0182108866937503,2.8186401967283925,-2.3167860144614907,0.8934728944259902,5.119522524759402,4.262712321659399,-6.015656106451456,1
7.140295203696149,-0.4089155349199863,0.959575892385135,5.281401539294256,-3.1092614179807208,-2.9671119761170557,-3.9920849534582863,-11.709991511057007,1.029758164309032,2.5757231402471663,-1.1436713015390583,-4.719998805847979,-0.41800912863341977,-7.074604564293084,-6.170488395056546,-5.65896590401928,-0.4665075273501172,-6.31918270876643,-5.590624178834818,-1.4827561429164153,4
1.108101788587335,0.426367818973557,0.3430485306940432,-7.789510993115499,-8.674242746885799,-0.8472064788402256,5.739081256777372,3.992650378829415,0.4661471304949542,-2.485067163734941,0.03701437749614225,-6.168125191714746,-0.4271105487326319,5.967193567357753,1.7069984338732187,-2.505259315134615,-0.7651346671096204,6.836926898780904,-4.069567061580898,7.051838999455146,0
-4.5161278714693145,0.6907823264806331,-0.3806974256166236,-2.6472188612465946,-2.6031384825752157,2.4773726176115307,5.534925424389702,2.4886756290020458,-0.07240514731789721,14.594095356762425,-1.1524444681088677,-0.8812048555956875,-0.724221313830929,-8.164366283242067,1.2519363841246518,0.706358915256331,1.0063782748037806,-0.5701877539068221,2.948306974911029,-6.9248851486683956,3
1.5049129447795435,-0.9547098336929226,-0.02794777127829265,6.894535354107549,2.9137029264032908,-6.916132589107269,-7.371452160771268,-5.481494568666693,0.8293439252262819,-12.312934873385029,1.1647107852399101,-3.468816166292515,0.24023062577044763,5.173083391410105,1.9971888207749617,-1.7005079438371178,-0.8561008274372305,5.765008064694337,-0.35705367906123975,-2.161424784086128,1
-4.221852374873718,-0.07892667577455567,0.014816009930505383,1.1424288856892355,5.695186561610956,6.22211511447422,-3.241198386547965,-17.441908998123353,0.9354943958784453,1.7935786609351607,-0.3677355832759664,-1.5820168234641172,0.3956975066080047,3.8431531607879172,7.14929618629845,-6.332597854050366,-0.18859185110631663,-4.327716386586804,-6.1775858854762165,4.450700440433851,4
4.953567836845493,0.9974209381243507,1.1787240865856219,-4.569127437109469,3.295499078766084,5.2613394313848705,-5.945052674803626,7.138053631288916,0.4876176752337977,12.166184895848785,0.17766099646898928,-3.6704951888870934,-0.17260324761682247,3.5448267990140017,6.786245606045213,0.9377679780555406,-0.7355306659075819,-4.687592294787853,8.421587026708853,-1.862266632679872,0
6.689190382553949,-1.0090102310848599,-0.9261858764240133,-0.5118225846585212,3.1297929236198025,-8.604471438650435,-5.8685768609254145,9.224509945193088,0.6611380133380368,-9.624418987725514,1.1208186488307958,0.38656197491531685,0.684269955660775,-1.9551902541586248,6.141511271879946,2.5203899396746428,0.11151422425388119,-3.2088946394025712,-3.8270198781583553,-4.0907293503238105,4
-1.3945290061371947,-0.22821753443453083,-1.9385268369397537,-2.2938058009956093,-4.33328117014868,-5.404944777434068,6.463196611435133,4.073901105787713,0.5963335838654739,-6.033756149900832,0.0612527103403872,5.125437428341213,-1.69842690923735,-5.533699626725705,-4.68432617069139,-2.391707572073142,-1.785025839069702,0.15396691353644432,-7.167476955436209,2.202166343839547,2
2.360667771082561,0.5390941042551023,-1.0614976412061874,-5.249650571331764,5.005440977324901,1.575849095867972,-1.1103497368082929,11.752736552585183,0.2524287572157801,3.7979315702015914,-0.39613472036556435,-0.4251837905751228,-0.933634216589443,5.157855986950615,6.319040384152,2.9047230792782517,2.303784309217493,-4.583320835003734,-0.1658375893680999,-4.961262248785775,0
-3.8875930990373835,2.0711713025331107,-0.5385264535684786,3.053899050128745,5.119292119480835,3.449133384334538,1.8995702649054973,-7.563110644509599,1.5151763934435558,0.38246495221889887,0.07123139745901451,2.6050912255616225,-0.9041388431014801,2.100036273911151,-3.6258525774059294,0.9939222697767347,-0.1251749202948624,-2.0923442064263402,3.484152422333872,7.1224392677677795,2
6.633927898000624,2.22815443334965,-0.7316332651872413,6.915154547812508,2.3096472005421456,-4.764271107225907,-0.28819148907945236,3.169256617526498,0.19392194648153552,-10.466364367224536,1.311602029723922,-0.6566187229942786,-0.8459336401029685,2.9998313264741423,5.599324321560561,0.5928955584103459,-0.3707964337995265,0.5034271080663681,-1.7254281001581417,-4.791291277684158,1
-4.490736707712065,-1.67963549770663,-0.1869715128172817,-2.1704735730111846,5.6179673521518065,3.6092305374599354,-1.664836047658603,-1.4730828429831644,-1.4047652216670008,2.728886611698658,1.1265178936857032,1.31559197455904,-0.9738661536932566,4.114803952071392,2.7496624824509492,-2.2671632151518075,-0.34687439189009384,4.484545446783003,0.6494781583707705,-4.711642539241746,0
2.608041654744665,-0.890668133245701,-1.9835756781146474,12.731233336076999,-4.1793618211339085,-1.5243085170882598,1.4040391486649026,-9.598443723434448,0.4673311296456491,-10.126635504159305,0.6957197008450764,-6.387488822025914,-0.7680703554643681,5.6808351353011926,7.775511019783194,0.7982524333193135,-0.6641127146297134,2.0064999683360574,2.500518514587887,5.1921526201868025,3
7.788484997983764,-0.2991951501693214,0.8601203919849665,5.0868652581813265,4.039736347773849,-4.830536671299301,2.6446382788267733,-1.23429891888761,0.3018124860758687,0.09809771607936064,-1.4002452287511766,-3.7100844840168317,-0.9596073122118406,-4.157262827268279,-4.12371912247786,4.549873732018265,1.6342744859765308,-6.65166523010601,3.051861895732759,3.138430155222989,1
0.5927511027692272,0.013655663837457525,0.8488367959795216,5.046198792822013,-4.424157884735607,-1.4514700643556941,-2.3365533887919785,-8.96798021594447,0.39627156358608606,9.183127783834868,-0.6663172165446257,-5.936482682348572,1.6592706642191906,-2.8744912408425907,-6.7219157593776995,-6.262506498194811,0.748120032251875,-4.740874981213355,-1.0051521256755551,-3.8935672469837797,4
-4.0183111217719745,-1.160373451068,0.1809378270039994,-5.513646594374054,-3.39274782842592,1.6907445318289946,-2.2580062352573136,5.471858763042553,0.5210286893314037,0.8162816650867503,1.2154705420797873,3.7169088537894788,-1.223669272060771,0.847818732065682,2.2508811683396592,-2.096439774442797,0.2707565235498433,-1.899214965858842,-4.735313060811543,-1.6281065190594042,0
4.214986121486596,1.3957074818675057,-0.15694480527717874,1.0872461983764166,-4.464265412843125,-2.0744611035166765,6.855574206818376,14.33422795010541,0.1417765607994892,-5.193174076075619,-2.965210529885341,5.315093297614239,1.3275546507092362,-1.4505822342603683,6.542970666857057,2.723238599846541,-0.32051772366596937,-4.95177493490693,2.419868569758889,4.259141795116938,4
-3.7582277314242636,0.8467223387708436,0.13935120789892844,-2.1728278925622524,4.572155013185451,6.1049852145351675,-5.511639876043614,-7.694191429628215,-0.6333299215302364,7.222159126909885,1.2069703246322492,0.2665246773900556,0.13584174810811248,-3.435773448955638,5.642346091268081,3.5923776203956224,-0.6168553331035774,-6.28358065489895,3.918266811539248,5.891749041681816,4
-2.1398171760579565,1.0128905740373726,-1.4250325069036731,-5.028320170888913,-2.970375652655587,-4.263340622041135,-5.3353360216962535,1.5305051768426174,-1.4467906538298647,1.424800362426913,0.19542991602651863,-5.44643031008535,0.17931850115980313,4.005457874022868,3.907642674630909,-4.799991682268277,-0.8079951691148726,-2.715651745719825,-3.834123318036276,1.934874202204182,4
2.881420219478221,-0.14726982751294532,-1.1950705635150563,3.6644152461202983,-5.208476999879359,-2.5308303361940294,-5.653701855320384,-7.3060268819145175,0.053514274313560234,3.4980834491861215,0.5605292848705127,-3.1642917379646613,-0.9544040505751428,-5.235489206969593,-2.7655761216930466,-5.83063391974172,0.06410256495022532,-5.4708292678541195,-2.4213545711202906,-0.8563211550285472,4
-4.407866828047644,-1.7415696502511249,-0.624714166853275,0.9980695822181898,5.519740308716042,6.00188296883561,4.699261906977555,-5.447127243822025,0.153427380385389,6.303725686058769,0.13916846173262085,2.814400153282931,-0.710282037151078,6.304012989132245,-6.18478658221898,-4.60994000446605,-1.5331745953623346,-3.7192687249390923,0.27472691638169033,2.9015611362346707,2
4.440706308599506,-0.6522631837437548,-0.7713772263396093,3.124910507024529,6.50892889374954,-4.967905201738713,-5.955355521388728,6.4379894914356655,0.3209859692714158,-13.460732969081128,-0.22333436943410231,5.088765221957982,0.43457850096541834,-1.0147597648248627,7.2967362904359785,5.464141815394655,1.459329651601532,-4.790808289595285,-5.517773746832924,-5.742202947733474,4
3.215353823468698,-0.23824430189845403,-0.13244471969957244,3.491845792933803,4.210923911924023,-5.920703659812416,-7.132167057650458,-5.163338047214051,1.0045978671244824,-14.153550821323568,0.26170728347633937,3.3107859897691805,1.7662424096718539,-3.442314551838264,-4.129747426655078,2.2409279946045606,0.22958739697570169,5.279589340846549,1.2426502031626478,4.218491471935303,4
3.894374846613365,-0.21556946135976882,0.10878490586079616,3.309752683189678,-2.4608337130548428,2.823473453628584,-4.124529754086715,-9.054494002180752,-1.0684374858458288,-4.735759987431689,-0.4167054835910575,3.180628243344657,-0.3897621361164312,-4.13631970796904,8.219422471886128,-7.0643238563145605,-0.3481073452012972,2.9902793437201893,2.175841084615767,6.2513282644915416,1
-0.7950571402506879,1.0557982384665718,0.6488018161515753,3.5686896096130707,1.6491609514136414,4.692955548421205,3.479108925324678,-1.284896185583174,1.2039589650102338,2.9893433157810243,-0.9968670947568703,4.249142154567973,-0.6055696553034319,4.983834428922562,-2.670786127993212,-5.176571390588546,1.5857745680463387,-3.383023535448304,3.169087924186696,3.190831716724161,2
6.155349008204558,0.14820296862789786,-0.7181376587627298,3.8331797332494353,5.111227971989223,-1.8303958608186681,-4.493579185694203,-9.931175156480283,-0.6153923257548771,-7.644893012557691,-0.5242284481045876,-4.64028285935643,0.3363218096216861,3.5015428798995356,6.026903185593191,-5.520493503183523,1.0530697175949124,5.349813493680177,-4.598446660174582,-3.0735742907725774,1
-1.1096813398187595,0.15571731953044088,1.1939822731788443,-4.251934893567941,-6.867269592014355,3.3910511804772225,-2.6207053510560288,1.226199811630609,1.430624396998394,5.02602611863078,-0.8626663578885319,-0.867010191776207,0.10984309313381067,-7.019202819254228,6.508539298329908,4.1652199290796,-0.23654657964093476,0.8634239505110823,4.565667948358314,3.3281878594844176,3
-3.2472996837994383,1.3187796851467892,-0.41120681057081593,-7.7694664287852575,2.23148810722448,3.1506340127931614,5.614042463124257,12.16211390048371,-1.32211794144374,8.484630447868046,0.8752814266351764,4.887639513968726,-0.19291537109138282,-2.1519629169031598,3.6669983322699284,2.0985460137842287,0.5256399227270944,-6.741039607278763,-2.9257840838805826,-4.40966397807724,2
-2.4685503435791447,-0.8601587792614019,1.1104972790915768,-3.6673771378755236,-8.896911685480664,6.927255728390085,-2.833907539512305,9.98210092666692,-1.2696522661013012,-1.5702545034081496,-1.0152542733462815,7.070988863208374,0.17044705041296596,5.54418248645913,3.5298586283510276,-3.0517048961957256,-0.47995676908502455,-1.260019194403251,-6.784220988148935,-6.115005269186698,0
-5.819278458185627,-0.16168910802506112,1.3271912228017868,2.2841759216585746,1.4359103243429683,4.3702763845632715,-0.1651160536347045,-4.4183809216709236,-0.32653660337632845,-5.846687582648183,-0.42524834572950676,5.938333595331123,0.8378336775244427,5.797761725514386,2.1697870850252867,-1.5574239083710526,-0.24967296780826237,-4.375263356209917,-5.2003519828802816,4.233412482386064,3
3.814577234977336,-0.6601640866135599,1.516744797533817,-4.005517599005067,3.438769319263396,3.321858216202192,-1.6440855619816523,9.53274529189558,0.657912631592761,9.40442601318338,-0.9422611938939608,-4.614948169538959,1.8724486608087239,5.250835895236642,4.231943123794612,4.741343468438274,0.08971056911931645,-4.517007155831129,5.965892033870077,-2.7642021026488965,0
2.247324243640427,-1.5742096456021195,1.1561146166453071,3.6581824781661543,4.173780747289943,-4.656509090580115,-1.4313251682042303,-6.438263968400985,-0.7181956337876233,-8.772884118712778,-1.1351601296858251,2.240485708084158,-0.31083914827499803,-4.29362921147981,-4.544135347558757,2.575164795765141,-0.12805117872967775,-5.05551734462912,-4.001339719317035,5.940164887560057,2
-6.431127837395563,0.36471177320848547,1.230484356358352,-2.685180793386939,-1.7803042819842463,4.334676574386015,-6.327490003520641,-6.7377354834806615,-1.3383306268204636,5.224549761791304,-0.5444010195789126,-2.702366937851294,1.0478490568897503,3.4929279408061853,5.9873142709200255,-5.8122506592647065,1.5327838847681055,2.090299124902935,-3.71208709906522,-4.5399255540275645,2
-1.9976593588170148,1.5586265169628146,-1.490082675576618,-7.107859118664665,-3.6935116540690207,-3.9555912350570326,2.791550341236703,4.2755740558385975,-0.6541843257603286,3.529572775600043,-0.9365198458054912,1.2810424973743961,0.5795842217637382,-3.563409948980976,-2.2508046908825428,-6.112312362839312,-1.9990878128978078,-3.7183200757487453,-4.158868175494471,4.926014451521443,2
