Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Theta_9,Theta_10,F_Theta_1
-1.3279763796611532,-0.4421657464252592,-1.9643346886947006,1.3520092335697886,0.31776049724017263,0.3986939057344948,1.3203422768071422,-0.837475358599861,1.3233950591870947,0.1420668471290478,7.755209332420414
-0.6265055164390505,-0.43813314712182144,0.43656709553891765,0.4683500178381458,0.022709190173404108,0.009945350375683759,0.08350019098759598,-0.6588654162454052,-0.20592141536033456,0.4340295922023577,0.5176575508291693
-0.9459646119470483,-2.1243825944022614,-0.731845169663603,-2.339344305646255,-0.38209497134584086,0.021758491164826657,0.24667087697765785,-0.337609042195451,-0.462614005756502,-0.24927646746453666,-3.325562645316885
0.5916911965788947,-0.6957377608274132,-1.0646684531235795,-1.315829450103008,-1.4917705527469087,-1.0488141275908576,1.0051187524475163,-0.9050982113871631,-0.47395630834572083,0.5441348414235565,1.278471925305268
-0.8223972422499058,-2.353283454037782,1.3889943138987375,-0.8514910378785765,0.8748654353836374,-0.9759766187930001,0.8347339872788092,-0.4753284104723586,0.3296236863141715,0.7170346617958394,-4.592820177700891
0.23118029502682355,1.1830864414483853,-1.533192843824157,0.15165104441116908,-0.9663762552071683,1.032930222627709,0.8405694177549691,-0.6005557825645385,-0.5715540762891234,1.8234554901184927,4.75005033078514
-0.4728186262939743,-0.0812726711469013,0.26389079206779226,-0.8096583507474069,-1.037842119722386,1.4505994574814276,0.53781815892012,1.1650321814407651,-2.0016562210979814,-1.560696154302505,-6.33404823983031
-0.8735210848321417,1.123292261184026,-0.8301573656827617,0.9909748791087771,-0.5802015602749048,1.060527979317901,1.0111542922022883,1.8203819662047065,0.8022751235625197,0.8930881930926731,5.215372505552039
-0.6426883884257365,-1.1471127823973468,1.192188163363112,-0.9976398798729861,0.4517553427735506,-0.5105148751484794,0.7865813154652885,-0.7529387087301279,-0.32677668029186996,2.3890490661327513,-1.038758506031745
-0.067441811762794,0.6159275196965788,-0.02763069916490111,-1.1411210085794332,-0.8478776056143196,-1.7038326725707806,-0.23499761744715783,-0.6563349839539943,0.15684980798881917,-0.5547006613355212,1.0454660132576796
0.8472569167997391,1.01673631495015,0.2184613619097762,0.49669849309343195,-0.9269027956081997,-2.2501258092236927,-1.9602468678158145,0.34592739987804716,0.42945184908213696,-0.30788393391728414,0.7555904822896818
-0.13120096049949437,-1.2968245455285985,-0.3851280044209154,-0.10373581458526326,0.6934488985421104,-0.333140627607249,1.0935629595391518,0.3493628742447038,1.4145211263763342,3.6516458377713454,3.1093843092265345
-0.04002882382366363,0.0034011824472661174,-0.8937240788077704,0.1361370161949544,1.2179088278602883,0.5385889905990224,0.1426718565672855,0.6622487153992712,0.3813081970826179,-0.6537211545572088,1.0789825009012979
-1.2614809046182387,1.1024034816907453,-0.5282925804291897,-0.8944113017741712,-0.1889974345928404,1.648651361094425,-0.6691144016638673,0.1721137859006463,0.0523454488224177,-0.5626176485886899,0.5529835928069141
0.2309782954871788,0.1790382552489933,-0.80089936050084,1.0990644018144047,1.7072937130866799,-1.0692670023219217,-0.3092809461026238,0.7039689659718387,1.1106260228879157,0.1381529694060199,2.44216175953196
-1.548918950711303,1.6243791849126559,0.6317686997160477,0.051844791519870974,2.220368430511269,0.43565836154177473,-0.9088134666936254,0.3513417176831261,1.1562723014474006,0.5945538102936372,2.6759712272385516
0.39192018096615555,0.8845471883354893,-0.6453215503275294,0.7033824000032558,-0.1603059452361503,-0.06816481229299456,1.4860427469195672,0.7194598655326138,-0.3432084630838111,0.36685824129509403,2.404306200422564
1.0730703897107776,0.6827435384661277,0.28374978812035273,-0.7260851362590667,2.4150101535281934,-0.9249478360597458,-0.9731043989558019,0.1850062543065047,-0.2820210160858103,0.5906689281619425,0.10755738083712663
-0.32966329299786584,1.2312726563482161,0.5629748372704375,0.6502035787961378,0.08410303768311145,-0.6129903632843438,-1.5565505957429406,0.14557644910626658,-0.3894962973477157,1.255857822018658,1.7387812821202824
1.7994920952368822,0.14744945598663645,2.1040332133885777,-0.5869684321942784,1.787730951806477,-1.8227070119945081,0.6309974421104381,1.300964000913274,-0.20444287679703063,0.036820475460723284,-4.424479585398903
0.5963812903520438,0.09564946982337537,0.5775410083847555,-0.6521396853451049,-1.2112529140468837,0.30117001008333455,-0.010514866665062609,0.3327258431047112,0.4972773904237797,-0.4075793960679027,-2.6449044249687494
-0.415465353628784,-0.09959574961776792,0.5456719878261166,0.10108212467091413,0.4448029435641461,-0.15601666079797658,-0.6531255698527841,-1.5324680657925256,-2.208792504745436,0.9242586762036133,-2.5614913152659895
-1.3400166294453761,-0.8455781796490851,1.4316116857735515,-0.29422797471818585,0.3079837937980889,0.027788232602339175,0.5521893562764527,-1.6641415207500017,0.4430444894532013,0.5844820168969329,-1.971098699256416
-0.4537149207046891,0.3558811717323303,2.2788690863653542,0.5402239964188174,0.3744822298161171,0.027369843486665258,-1.1272429529829364,-0.4301563666924234,0.8603190240469843,2.8823774033101537,0.45094953018080675
-0.840315126052693,-1.0040812857528527,0.2059046779989714,0.6035411052488795,0.1966329706255585,-0.8096572410733724,0.12762852484409948,0.43646158240203364,0.3633677949574402,-1.2160203176345796,-2.1480707710238574
1.007908642162065,1.6286190687807118,0.1017796459274735,0.5121463395665327,-0.6043673018078074,1.7296339346020924,0.8291921194996518,-0.8304144171653934,0.40428036746856255,0.5100323973066198,2.6280413340476287
-0.7640294127556766,-1.5898784935850847,0.6500536153442683,-0.6889585592797839,-1.4222102733087212,0.9767762145953671,-0.08260344708734574,-0.45043712169746636,-0.28832262741715675,-3.154865303857005,-5.654729855988104
0.747978992966685,-0.3733772187037979,0.9075010797481473,1.1205665525138044,-0.6065332509440897,-1.030355736975368,-0.9234491869385374,-1.7032968425474246,1.245248318255721,-0.14416895868685461,1.2440344667245145
0.0595628233961314,0.6158048802763673,-0.4837740307355824,0.12303984468528678,0.7795293573489412,0.42430564504596496,-0.09383698706329238,-1.2897553106638862,-0.6734351330142537,2.199433844255101,2.6550940126369644
-0.022268901633023128,0.9169653861573236,1.2178155665836332,1.067414777238592,-2.0458138390344818,-2.0668598844352157,0.5552438325127355,-1.0190829172969156,-0.8798376198422727,1.6293755621313606,3.2384210324488345
1.015548106620972,0.014236813730424569,0.2285824728659094,-0.925773422815484,0.7514113571377161,0.3259499789352888,-0.31982329329502696,-1.6854949493863065,-0.9719466645960779,-1.501751987818662,-3.1943793509627745
-1.7438552147072581,-0.7733938993125492,0.3496418149239535,-1.1356272469643967,-0.41153778008646746,0.693702604913797,-0.3563902907405885,-0.20318606100826067,1.2555225486225783,1.0880760422693905,1.1075073929852464
-0.2240217092766521,-1.971137053802674,0.8617626854943895,0.016341150651020243,0.909583957558308,-0.5320578126497449,-0.09765433135506763,-0.1335496079063263,0.27539062724924346,1.5883037754713512,-3.030894176550798
-0.4233224964566292,-0.7590776205814928,-0.14204460532132163,0.04088299446513955,0.4359129739547511,1.3510754446435693,-0.17916884611902975,-0.7606583420317957,-0.7850104046380921,0.7695083787122478,-1.6253322195466935
-0.4098489406821405,-0.297872277682308,-0.7785461713658262,0.06306367847212378,-0.33661074068762975,1.419562847276679,1.3561660456995517,-0.7321789930387484,0.5755030706478763,0.5519786240549062,2.5037568652060362
0.36875512748763645,1.6252563314518618,0.3288833360569751,0.15541842994045868,-1.3031514408000426,-1.7848737780347717,-0.8154193627479326,1.9341419803083146,-0.006055974312912048,-0.0651295576370525,1.2217997814856303
0.06801398863984856,-0.29954737551095056,-1.7719730921141308,0.23272303188626522,-0.00506564863290769,0.6847343856331776,-0.007500585430386532,-0.7677800748321911,-1.3015110779278816,-0.2556951834680994,2.469132819473879
0.581981721536396,0.18541599273490134,-0.1935710686595653,0.6028704864191887,1.7230088746187346,2.132428380955243,0.36160292638376396,-0.19402934747392392,-2.5010213693316024,-1.2505889262600458,-2.922282194201161
0.11372163969792537,0.5208740056064172,-0.09312375007917481,-0.4095685062848967,1.5457806772665665,-1.6475110908853314,1.0194268121499688,0.15175366290797768,0.5074233359364763,1.3759708089053155,2.948158981571222
1.2852903025249967,-0.7008574123138844,-0.41276132899770046,-1.3044644926894673,-1.4709383975666654,-0.1387152539598727,0.2133978250286658,1.3468078669212016,-0.5081052153130918,-0.45846606122304934,-4.5532518770560255
-0.60636920452888,-0.061893814893140386,-0.5995991363919083,0.3253975055535289,0.24340781938626005,1.0464155344086388,-0.6028862988686001,-0.14139553163941854,-1.897953777520722,0.1296453645692378,0.018277167083340262
0.6603448811191647,-0.39066843202613216,-1.086692073275627,-1.62093143689717,0.011376958650874116,2.6842232405334734,-0.547167198305024,0.2632497043194456,1.0942782508575195,0.5352776392337685,0.02138966563407345
-1.295649847469195,0.5348538771794705,1.23913527420551,-1.1518237417101673,-1.093056779501961,0.47125048709228345,0.8129626425594337,0.25871223891930617,-0.29885566643633965,-0.33917400379423496,-1.6621511317026743
-0.6821496906114072,-1.560160470751169,-0.20299851632970778,-1.0018657608151038,0.2714925671009171,1.8025122488832783,-0.6196760557604457,1.5606289904839716,-0.09965541131145698,-0.6657286275016668,-3.933502124605416
-1.1274184383965742,-0.16442001614123192,-0.0030986109768504433,-0.007976813101710679,1.7771815592697018,-0.6900144292099153,0.831091005499494,0.10900049757668928,0.6115224988914689,-2.0910932273690963,-0.004084247842082833
-0.6040015369379795,0.009776282700475574,1.0104655033601917,-0.835552122494385,-1.82293348446446,-1.1102189882002373,-0.2669146827378727,-0.024945144285021533,-0.49171749150938926,-1.4395564237508183,-3.7175227759142695
-0.6949074428239378,-1.245240153387318,1.2212668435379679,0.7282181086261003,0.010236001669492003,1.5575937522165015,0.3059414106663709,-1.2794604919969959,0.6359253892873653,0.7821785867177775,-1.8399814670757548
1.820554585552491,0.7750110080518903,0.4171343833473268,1.22652051604085,-1.6216274451228359,-1.0720088596728998,-0.7487726567377752,0.5194318912659249,-0.778840533855991,-0.06672293238150462,0.2550973239380455
-1.6663223009735193,0.9096948965527583,-0.8159055051579928,-0.9425076490439549,0.8763292311516173,-0.38666686034995246,-0.5852358627673223,0.012272534955320078,-0.2781222810928602,0.7213155120596886,3.5469536161769795
-1.0152839517711252,0.536987529904636,0.8836310240389375,0.06318644087693706,0.4752770756017395,-1.2017374769987708,-1.2055994024103303,-0.6675728921946544,-0.509771696564062,0.8976790801578691,-0.13049795522369975
-1.7048410488975403,0.3956640394302837,-0.4415153618752098,-0.11485203057499309,2.6965685661863796,-0.41310175637829755,-0.12516099550385648,-0.8826802466112464,0.2774070377203036,0.8090802806157809,2.212199672559218
-1.6119051003621223,1.1662932633584406,-0.9371159466318183,-1.7233383143062644,-1.3370644489180772,0.7800377255417013,-1.341395260264294,-2.319318537854429,-0.09178214639411726,-1.9167585925768758,2.500150634135539
-0.1271207479353987,0.7468442458320073,-1.861071868129278,0.8497488325595783,-0.26803808327639855,1.1388299179590982,0.7781419189684644,-1.964337636662544,-1.3684769284662561,1.2618652479295152,6.969039500458141
0.12657248168642193,0.4297392534160326,-1.293200985613694,-0.8099820768448569,0.6979819223227004,-0.6498502734726289,0.296618069371046,-1.0203787356703062,-0.6438594232132636,1.0050173173741312,3.3533388139682887
-0.3677324848161822,0.691074666834352,-0.9568196739443593,-0.6844525052551357,0.7191817475844692,-0.8447711286576837,-2.23030680624822,1.6770528265677214,0.4118307593104083,0.17032383752790728,2.1692159550149333
1.4370132166587506,-0.038175565446664346,-0.6715244340295627,-0.8285603607581845,-0.9699425557251258,2.074845886099495,-1.2508231489043375,-0.7648205245272696,0.937347210675601,-1.1051882636050996,-1.14074942418065
0.6333043331543518,0.24295649375092596,2.0629379006335338,-0.622156777704241,0.3129895708202622,0.4135033787495265,-2.20919447028662,-0.6558928227767541,-0.683934722839273,-0.9520780465956915,-5.835216423468661
1.1419831668573106,0.18350496615081463,0.851313893653578,1.604746990554477,1.9413828479344362,0.9137297565123164,0.07499936852318854,-0.64374618893702,0.3529001725701631,-0.3991594066631808,0.9040442076951214
-0.5463037737273125,1.4287412662052679,-1.054475003788162,0.7365875791071017,1.228646363563036,-0.5563351250030217,1.0545286360680513,-0.8429013685269479,-0.6439947921762776,1.16732297736428,6.690610568112399
0.8224546159231282,0.9644798762168109,0.5151877572388325,-0.4274036549457864,0.35088832104775075,1.0224999216627049,-0.7472718416237135,-0.857048451355759,-0.8370284609464931,0.9762424463028894,-1.0905296269001303
0.8174876475518661,0.3944098453640592,0.29230838069956055,1.2992650368258958,1.1591713082807926,-0.4144563843370807,-0.48274696097002445,0.5259266590196804,-0.4046759934785559,0.4770481350862298,-0.44852121409028456
0.6026753746324491,0.6166719198250877,0.020038278701254644,-0.5038640562862494,-0.1768250426985667,0.7140799540456937,0.31385190739845953,1.045304814735437,0.9042757383539163,-0.7510628782569903,-1.319588186269263
1.4861177876172857,1.0277349922278483,1.88797234200017,-0.20603520690497704,0.671070346145978,0.11307661837251808,-2.130644965425553,-1.0043208937721875,-0.3161024663069913,-2.584720727961367,-4.005493629831156
0.5534506962388658,0.18602104162008976,0.3116998624078858,0.2900060813267207,-1.413454849891792,-0.7623014161706851,1.4711503184149792,-1.2255225590799952,-0.2884337445183379,1.1979226707077426,1.2243137082905424
0.5189747039455493,-0.4692169011124732,0.4397958864579275,-1.3120006225998007,-0.29514630757935295,-0.8270657139692661,1.5155471443123725,-0.7066525712904893,-0.15557468540808952,0.26149705228133463,-0.9195042531755713
-0.45422279589911335,0.6413311041208303,-0.3025957845078702,-1.5362926034041373,0.9381415548786004,0.1953323813625846,0.2842922071052802,1.5172326461490704,-1.266826465132431,0.985530763585775,-1.7650563489882545
-0.444388592308347,0.36493020868816595,-0.8927162897529703,0.32966014178654707,-0.6896280215569488,0.10911696807451579,0.4551891567405698,-2.130072727764867,1.5900722240973422,0.9676895980737791,6.168742285221051
-1.6591889647403069,-0.1739926761575444,0.8851989275559784,0.44290569059712254,0.29381813770122905,-0.8307607232108976,-0.849820032756767,-1.3960037954384028,0.3603531892168296,2.262864463862603,1.8720330473831153
1.2307431798647963,-0.7012285509159114,1.6255980324968553,-0.2097657349714122,0.3906671308359537,-0.28030440640639614,-0.43344129158090794,-1.0422460025287636,-0.7765165539141832,0.5601987419406963,-3.4955971580955145
0.8253798467570196,2.445661523323506,1.3331740526636746,0.9345723124800477,1.3932283803991818,0.9599081787469163,-0.05748857471332946,-0.32857623779539524,-0.14609167582070126,1.4495445260627788,2.7944417477364656
0.8793814071971993,1.0240980449090527,0.9610795155747536,0.2606060268930521,1.2164192480808738,-0.24601818717486945,-0.016032395642814067,-1.0309494345710735,-1.0220619400812454,2.3514726031131072,0.44907755952615325
0.5470643579383906,-0.42061472744020073,-0.019434464356858677,1.415392313154119,0.30737831973171714,-0.9603378010883314,-1.7614997372190844,-1.4968373973558007,-0.3915087124508042,-1.1359157230745973,-0.941764424239903
-0.9617152983138048,-0.09289504844930241,0.4851892786728,-1.0401640747068035,2.1538208173475946,0.5610361357959506,-0.12347649026932278,-0.04138523228860892,0.18209201107484635,0.8244868375101071,-0.848572290508607
-0.220352084669781,-1.2724278451107602,-0.13652294356481834,0.8483370042587658,-0.985484912942866,-1.8522225815815803,0.17632659863379777,-0.5352512578593228,0.40679405181506484,-1.0576000376401202,-1.1107260704025015
-0.2718981112478704,0.3753509126692334,-1.5330379793438524,0.3745399906588342,0.11223177682933468,1.2663163324937772,-0.06475183753628053,-1.248094615537663,-1.8378486431126457,-2.581604264032437,-0.3693286901378727
0.32411186469019254,-0.8327725702683294,-1.291620548335867,-0.21603773603998652,0.47111421694668676,-1.6724499183030959,0.45917808366270707,0.7692613875541113,-0.7175980169089904,-0.1313449976414095,-0.47548531333963034
0.43382788210789947,-1.5587071398559582,1.153664669328807,-0.48435871900075583,-0.6086475234880334,-0.3767873939747323,0.8575875029887777,-0.08926233094372256,0.3433432196251679,-1.5307846533317324,-4.242139432735449
2.4457986513366756,1.8199753291100937,-0.9462550288737344,-0.7104919669004787,-0.24687238601591002,0.0522083704930945,-0.4307523620633572,-0.4413166035159488,-0.49704563691822695,1.9906554789165618,3.073288068454462
-1.7868959294807236,0.5929277701242766,0.3769472880188276,-0.3903559550339097,-0.25681208118853255,-1.158322582112169,0.9706423601686446,-1.0873685156580255,0.5663534247177595,-0.7009141306923663,2.7169163954692217
-0.8409594405437888,-0.7577492154413759,-0.2824037782499211,0.6359937766652544,-0.5927117426398085,0.8117855619068134,1.390134992623073,-0.8544529314005033,1.481531954208047,0.9759034067834704,3.56485069032979
-0.08666384038611184,1.0255446043045753,-0.6557957909603809,0.6601858237490825,-0.4786031461399364,1.249992537728134,0.4392227625677536,0.3115274872965557,-0.17739728284165546,-0.27269915858295385,1.7753640584712798
-0.7821471725545137,-0.8810429420891105,-0.2875366397173761,0.1170406816464226,2.7734975523328056,-0.9391867789056537,-2.0570759040182085,0.19407735056281042,-0.2295534456093018,-0.513278056153443,-0.8599906027017653
-0.33465192333712457,1.843979109019012,-0.09833178059053713,1.3549801238018289,-0.8714363643341811,0.7181250063523654,1.5952466020439158,1.4913747657277905,0.5771744893216535,-1.2905555765278656,2.2457370789695577
-0.7097165660161181,-0.26378040314945267,-0.28273446762034965,1.2162304531026369,-1.525270775973422,1.0606581927569092,2.339140532609128,0.5232856662408235,0.04891810751476598,-0.5450511323506622,1.6836423894119914
-0.13330514835654733,0.4452820882052739,1.6388729129113908,0.7225469016271533,-0.7884876719797086,-0.5593503813926687,1.1003522807431145,0.07291326559092784,-1.0369347226193126,-0.6690398361447872,-3.7718745426182494
-1.9231745524108845,-1.2229420029726874,-1.0091154745283024,-0.6913121735463648,-0.09525096807462002,0.129097025930489,0.8882144153660666,1.337499760031718,0.4560743670570048,-1.2068965013656316,-0.9775680902096104
-1.1507419285807108,2.023722956719285,-0.01956568386731462,1.338920190525223,1.0082342975455745,-0.8948682926434808,0.2503720093686868,-2.389451649931461,1.818580480348381,-0.22757784357419666,7.4774265480869895
0.2076901949675781,-0.8257758948754481,-0.36704110840559234,1.0782683583771533,-0.28810216145791573,1.1516622176275877,0.09946633173183146,1.0160785946856206,0.3350066426474392,-0.05900107129931798,-0.33109473716404914
0.04888017203971435,-0.1863425618505701,0.3521953464443213,0.9690693097511109,1.5064431641845932,0.047000401464990745,-0.08295425277645031,0.40216774994833454,-0.9466263240437407,-0.9097159840920038,-2.7742118181605253
0.22432730287731137,0.21265079727284503,-0.3905505730495736,-0.38307523571878394,0.705957884518118,1.1750950235217135,-0.4727074109394012,0.17287347450202709,-0.4665362769654093,-0.5752415411658335,-0.20428038763006623
1.2946863285637438,-2.0190570522205,-0.8322800795384412,-0.6000502391025533,-0.7793477824619053,1.625560348986592,1.2207330645558323,0.660739975941361,-0.49351751864899834,-0.8878089160056938,-4.540574223989725
-1.1554373121650885,-1.168637780445539,0.6258944609040618,-0.4054647483480846,0.23700215750337478,-2.948230651583437,-2.589964646966276,1.7966507253938309,-0.6256149770707472,1.0286021735736148,-3.7936443114137783
-0.7370082426431633,-0.9481972508273397,-0.2075073313135093,-0.45334358283472787,1.375093339409863,0.015732705830265873,0.6768795215817349,0.05771713532000444,-1.042750528250037,0.21576345493903468,-2.923495415147093
-0.49924752712642284,1.174765932821111,0.34458298330692066,0.7263550061448709,0.4410189272307957,-1.4114478929519356,-1.5654386532736722,-1.5066860433869074,-0.19335790464350672,-1.8203951399586986,1.9674186718819044
0.3720697094861673,2.5336070765668506,0.47416062525324787,0.8578629572921831,0.9219377197903952,-0.6221719033839471,-1.5718247287098555,0.9562520952129742,0.507848624353908,-1.0519149823892506,2.7303761953635277
1.7155777155061827,-0.2996449096793617,-0.9220909826782743,0.14356128011981772,-0.15923364583563676,-0.4495657364564752,0.7827128054552877,1.1741966503142298,1.2999027644206094,-0.44740537915345485,0.09341870769125259
-0.4676002408239781,1.64304870420315,0.8752254404745727,1.8990461264925185,-0.811300880165365,0.44239951461631444,1.1194676598916296,-1.5259862945394334,0.5614228316602823,-1.495911807283124,4.253796464507515
-2.6960493461492683,-1.1660240058266844,-0.5484003218858402,0.48139487284359167,2.7309674481862727,0.3611624295879946,0.7928741300672015,-0.8663479117480906,-0.3362639363818273,-0.8766324916662321,0.2621612687710874
-0.6205832773849845,-0.8428978732941135,-0.5626073182760645,-0.5409051861115508,0.10104641295643971,0.448777842861372,-0.5939456546374483,0.012849255728986188,0.5828781174821333,0.6081630851659913,-0.5337359107118776
1.1919871236609398,-0.40772377673418647,-1.4182001418186136,-1.0652557991810547,-0.044685704838317165,-1.138507554548127,0.09779612005594829,0.6096556188171144,-0.8661599661147835,-1.0201536740066195,-1.2719837004726804
0.9811978369454729,0.32533423717814575,0.4809445065985773,-1.1578501056035861,-0.8308326109548619,0.9465207786343706,0.630961514820573,0.5253465822346951,1.0431689683348115,-0.15213697172054974,-0.6709314338746126
-0.25313280440774366,-0.28284043506216217,0.30152838399262033,-0.10381146349586273,0.7334030272590951,-1.1561408232845196,0.20266114155429932,-0.6350362611913662,-0.4007232724345911,-0.8090528969211963,-0.20333951855484717
-1.391397099233156,0.27047760695550654,-0.46398736806283625,-1.094843465230602,-1.1198692415179399,-0.06508775233162788,-0.3598230215327435,1.7093181641063895,-0.1367434932932999,-0.4336591632520919,-0.23903257287843338
0.3196241777958576,0.36219072983531786,-1.1050358021398385,2.0837851710783575,-0.20469589971953495,1.7109925873075023,2.835405167410006,0.7370896177759949,1.6399861102968365,1.8853671893898896,6.646031904603895
